#,prefix,name,id,type,enumerations,substitutionGroup,balance,periodType,abstract,nillable,typedDomainRef,ext. enum domain,ext. enum linkrole,ext. enum headUsable,comment
7887,ifrs-full,TransfersOutOfLevel3OfFairValueHierarchyLiabilities,ifrs-full_TransfersOutOfLevel3OfFairValueHierarchyLiabilities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7888,ifrs-full,TransfersUnderFinanceAgreementsFromEntityRelatedPartyTransactions,ifrs-full_TransfersUnderFinanceAgreementsFromEntityRelatedPartyTransactions,xbrli:monetaryItemType,,xbrli:item,,duration,,true,,,,,
7889,ifrs-full,TransfersUnderFinanceAgreementsToEntityRelatedPartyTransactions,ifrs-full_TransfersUnderFinanceAgreementsToEntityRelatedPartyTransactions,xbrli:monetaryItemType,,xbrli:item,,duration,,true,,,,,
7890,ifrs-full,TransfersUnderLicenseAgreementsFromEntityRelatedPartyTransactions,ifrs-full_TransfersUnderLicenseAgreementsFromEntityRelatedPartyTransactions,xbrli:monetaryItemType,,xbrli:item,,duration,,true,,,,,
7891,ifrs-full,TransfersUnderLicenseAgreementsToEntityRelatedPartyTransactions,ifrs-full_TransfersUnderLicenseAgreementsToEntityRelatedPartyTransactions,xbrli:monetaryItemType,,xbrli:item,,duration,,true,,,,,
7892,ifrs-full,TransportationExpense,ifrs-full_TransportationExpense,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7893,ifrs-full,TravelExpense,ifrs-full_TravelExpense,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7894,ifrs-full,TreasuryShares,ifrs-full_TreasuryShares,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
7895,ifrs-full,TreasurySharesMember,ifrs-full_TreasurySharesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7896,ifrs-full,TwelvemonthExpectedCreditLossesMember,ifrs-full_TwelvemonthExpectedCreditLossesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7897,ifrs-full,TwoYearsBeforeReportingYearMember,ifrs-full_TwoYearsBeforeReportingYearMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7898,ifrs-full,TypeOfMeasurementOfExpectedCreditLossesAxis,ifrs-full_TypeOfMeasurementOfExpectedCreditLossesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7899,ifrs-full,TypeOfMeasurementOfExpectedCreditLossesMember,ifrs-full_TypeOfMeasurementOfExpectedCreditLossesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7900,ifrs-full,TypesOfContractsAxis,ifrs-full_TypesOfContractsAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7901,ifrs-full,TypesOfContractsMember,ifrs-full_TypesOfContractsMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7902,ifrs-full,TypesOfCustomersAxis,ifrs-full_TypesOfCustomersAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7903,ifrs-full,TypesOfCustomersMember,ifrs-full_TypesOfCustomersMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7904,ifrs-full,TypesOfFinancialAssetsAxis,ifrs-full_TypesOfFinancialAssetsAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7905,ifrs-full,TypesOfFinancialLiabilitiesAxis,ifrs-full_TypesOfFinancialLiabilitiesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7906,ifrs-full,TypesOfHedgesAxis,ifrs-full_TypesOfHedgesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7907,ifrs-full,TypesOfHedgesMember,ifrs-full_TypesOfHedgesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7908,ifrs-full,TypesOfInstrumentMember,ifrs-full_TypesOfInstrumentMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7909,ifrs-full,TypesOfInsuranceContractsAxis,ifrs-full_TypesOfInsuranceContractsAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7910,ifrs-full,TypesOfInterestRatesAxis,ifrs-full_TypesOfInterestRatesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7911,ifrs-full,TypesOfInvestmentPropertyAxis,ifrs-full_TypesOfInvestmentPropertyAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7912,ifrs-full,TypesOfRateregulatedActivitiesAxis,ifrs-full_TypesOfRateregulatedActivitiesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7913,ifrs-full,TypesOfRisksAxis,ifrs-full_TypesOfRisksAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7914,ifrs-full,TypesOfRisksMember,ifrs-full_TypesOfRisksMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7915,ifrs-full,TypesOfSharebasedPaymentArrangementsAxis,ifrs-full_TypesOfSharebasedPaymentArrangementsAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7916,ifrs-full,TypesOfTransferMember,ifrs-full_TypesOfTransferMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7917,ifrs-full,UMTSLicencesMember,ifrs-full_UMTSLicencesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7918,ifrs-full,UnallocatedAmountsMember,ifrs-full_UnallocatedAmountsMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7919,ifrs-full,UnallocatedGoodwill,ifrs-full_UnallocatedGoodwill,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
7920,ifrs-full,UnconsolidatedStructuredEntitiesAxis,ifrs-full_UnconsolidatedStructuredEntitiesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7921,ifrs-full,UnconsolidatedStructuredEntitiesControlledByInvestmentEntityAxis,ifrs-full_UnconsolidatedStructuredEntitiesControlledByInvestmentEntityAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7922,ifrs-full,UnconsolidatedStructuredEntitiesControlledByInvestmentEntityMember,ifrs-full_UnconsolidatedStructuredEntitiesControlledByInvestmentEntityMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7923,ifrs-full,UnconsolidatedStructuredEntitiesMember,ifrs-full_UnconsolidatedStructuredEntitiesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7924,ifrs-full,UnconsolidatedSubsidiariesAxis,ifrs-full_UnconsolidatedSubsidiariesAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7925,ifrs-full,UnconsolidatedSubsidiariesControlledBySubsidiariesOfInvestmentEntityMember,ifrs-full_UnconsolidatedSubsidiariesControlledBySubsidiariesOfInvestmentEntityMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7926,ifrs-full,UnconsolidatedSubsidiariesMember,ifrs-full_UnconsolidatedSubsidiariesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7927,ifrs-full,UnconsolidatedSubsidiariesThatInvestmentEntityControlsDirectlyMember,ifrs-full_UnconsolidatedSubsidiariesThatInvestmentEntityControlsDirectlyMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7928,ifrs-full,UndatedSubordinatedLiabilities,ifrs-full_UndatedSubordinatedLiabilities,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7929,ifrs-full,UnderlyingEquityInstrumentAndDepositaryReceiptsAxis,ifrs-full_UnderlyingEquityInstrumentAndDepositaryReceiptsAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7930,ifrs-full,UnderlyingEquityInstrumentMember,ifrs-full_UnderlyingEquityInstrumentMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7931,ifrs-full,UndiscountedCashOutflowRequiredToRepurchaseDerecognisedFinancialAssets,ifrs-full_UndiscountedCashOutflowRequiredToRepurchaseDerecognisedFinancialAssets,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7932,ifrs-full,UndiscountedExpectedCreditLossesAtInitialRecognitionOnPurchasedOrOriginatedCreditimpairedFinancialAssetsInitiallyRecognised,ifrs-full_UndiscountedExpectedCreditLossesAtInitialRecognitionOnPurchasedOrOriginatedCreditimpairedFinancialAssetsInitiallyRecognised,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
7933,ifrs-full,UndiscountedFinanceLeasePaymentsToBeReceived,ifrs-full_UndiscountedFinanceLeasePaymentsToBeReceived,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
7934,ifrs-full,UndiscountedOperatingLeasePaymentsToBeReceived,ifrs-full_UndiscountedOperatingLeasePaymentsToBeReceived,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
7935,ifrs-full,UndrawnBorrowingFacilities,ifrs-full_UndrawnBorrowingFacilities,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7936,ifrs-full,UnearnedFinanceIncomeRelatingToFinanceLeasePaymentsReceivable,ifrs-full_UnearnedFinanceIncomeRelatingToFinanceLeasePaymentsReceivable,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7937,ifrs-full,UnearnedPremiums,ifrs-full_UnearnedPremiums,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7938,ifrs-full,UnobservableInputsAxis,ifrs-full_UnobservableInputsAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7939,ifrs-full,UnobservableInputsMember,ifrs-full_UnobservableInputsMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7940,ifrs-full,UnratedCreditExposures,ifrs-full_UnratedCreditExposures,xbrli:monetaryItemType,,xbrli:item,,instant,,true,,,,,
7941,ifrs-full,UnrealisedForeignExchangeGainsLossesMember,ifrs-full_UnrealisedForeignExchangeGainsLossesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7942,ifrs-full,UnrecognisedShareOfLossesOfAssociates,ifrs-full_UnrecognisedShareOfLossesOfAssociates,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7943,ifrs-full,UnrecognisedShareOfLossesOfJointVentures,ifrs-full_UnrecognisedShareOfLossesOfJointVentures,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7944,ifrs-full,UnsecuredBankLoansReceived,ifrs-full_UnsecuredBankLoansReceived,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7945,ifrs-full,UnusedProvisionReversedOtherProvisions,ifrs-full_UnusedProvisionReversedOtherProvisions,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7946,ifrs-full,UnusedTaxCreditsForWhichNoDeferredTaxAssetRecognised,ifrs-full_UnusedTaxCreditsForWhichNoDeferredTaxAssetRecognised,xbrli:monetaryItemType,,xbrli:item,,instant,,true,,,,,
7947,ifrs-full,UnusedTaxCreditsMember,ifrs-full_UnusedTaxCreditsMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7948,ifrs-full,UnusedTaxLossesForWhichNoDeferredTaxAssetRecognised,ifrs-full_UnusedTaxLossesForWhichNoDeferredTaxAssetRecognised,xbrli:monetaryItemType,,xbrli:item,,instant,,true,,,,,
7949,ifrs-full,UnusedTaxLossesMember,ifrs-full_UnusedTaxLossesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7950,ifrs-full,UsefulLifeMeasuredAsPeriodOfTimeBiologicalAssetsAtCost,ifrs-full_UsefulLifeMeasuredAsPeriodOfTimeBiologicalAssetsAtCost,xbrli:durationItemType,,xbrli:item,,duration,,true,,,,,
7951,ifrs-full,UsefulLifeMeasuredAsPeriodOfTimeIntangibleAssetsOtherThanGoodwill,ifrs-full_UsefulLifeMeasuredAsPeriodOfTimeIntangibleAssetsOtherThanGoodwill,xbrli:durationItemType,,xbrli:item,,duration,,true,,,,,
7952,ifrs-full,UsefulLifeMeasuredAsPeriodOfTimeInvestmentPropertyCostModel,ifrs-full_UsefulLifeMeasuredAsPeriodOfTimeInvestmentPropertyCostModel,xbrli:durationItemType,,xbrli:item,,duration,,true,,,,,
7953,ifrs-full,UsefulLifeMeasuredAsPeriodOfTimePropertyPlantAndEquipment,ifrs-full_UsefulLifeMeasuredAsPeriodOfTimePropertyPlantAndEquipment,xbrli:durationItemType,,xbrli:item,,duration,,true,,,,,
7954,ifrs-full,UsefulLifeMeasuredInProductionOrOtherSimilarUnitsBiologicalAssetsAtCost,ifrs-full_UsefulLifeMeasuredInProductionOrOtherSimilarUnitsBiologicalAssetsAtCost,xbrli:decimalItemType,,xbrli:item,,duration,,true,,,,,
7955,ifrs-full,UsefulLifeMeasuredInProductionOrOtherSimilarUnitsIntangibleAssetsOtherThanGoodwill,ifrs-full_UsefulLifeMeasuredInProductionOrOtherSimilarUnitsIntangibleAssetsOtherThanGoodwill,xbrli:decimalItemType,,xbrli:item,,duration,,true,,,,,
7956,ifrs-full,UsefulLifeMeasuredInProductionOrOtherSimilarUnitsPropertyPlantAndEquipment,ifrs-full_UsefulLifeMeasuredInProductionOrOtherSimilarUnitsPropertyPlantAndEquipment,xbrli:decimalItemType,,xbrli:item,,duration,,true,,,,,
7957,ifrs-full,UtilisationAllowanceAccountForCreditLossesOfFinancialAssets,ifrs-full_UtilisationAllowanceAccountForCreditLossesOfFinancialAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7958,ifrs-full,UtilitiesExpense,ifrs-full_UtilitiesExpense,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7959,ifrs-full,ValuationTechniquesMember,ifrs-full_ValuationTechniquesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7960,ifrs-full,ValuationTechniquesUsedInFairValueMeasurementAxis,ifrs-full_ValuationTechniquesUsedInFairValueMeasurementAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7961,ifrs-full,ValueAddedTaxPayables,ifrs-full_ValueAddedTaxPayables,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7962,ifrs-full,ValueAddedTaxReceivables,ifrs-full_ValueAddedTaxReceivables,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
7963,ifrs-full,ValueAtRisk,ifrs-full_ValueAtRisk,xbrli:monetaryItemType,,xbrli:item,,instant,,true,,,,,
7964,ifrs-full,ValueOfBusinessAcquiredMember,ifrs-full_ValueOfBusinessAcquiredMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7965,ifrs-full,Vehicles,ifrs-full_Vehicles,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
7966,ifrs-full,VehiclesAbstract,ifrs-full_VehiclesAbstract,xbrli:stringItemType,,xbrli:item,,duration,true,true,,,,,
7967,ifrs-full,VehiclesMember,ifrs-full_VehiclesMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7968,ifrs-full,VoluntaryChangesInAccountingPolicyAxis,ifrs-full_VoluntaryChangesInAccountingPolicyAxis,xbrli:stringItemType,,xbrldt:dimensionItem,,duration,true,true,,,,,
7969,ifrs-full,VoluntaryChangesInAccountingPolicyMember,ifrs-full_VoluntaryChangesInAccountingPolicyMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7970,ifrs-full,WagesAndSalaries,ifrs-full_WagesAndSalaries,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
7971,ifrs-full,WarrantLiability,ifrs-full_WarrantLiability,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7972,ifrs-full,WarrantReserve,ifrs-full_WarrantReserve,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7973,ifrs-full,WarrantReserveMember,ifrs-full_WarrantReserveMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7974,ifrs-full,WarrantyContingentLiabilityMember,ifrs-full_WarrantyContingentLiabilityMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7975,ifrs-full,WarrantyProvision,ifrs-full_WarrantyProvision,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7976,ifrs-full,WarrantyProvisionAbstract,ifrs-full_WarrantyProvisionAbstract,xbrli:stringItemType,,xbrli:item,,duration,true,true,,,,,
7977,ifrs-full,WarrantyProvisionMember,ifrs-full_WarrantyProvisionMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7978,ifrs-full,WeightedAverageCostOfCapitalMeasurementInputMember,ifrs-full_WeightedAverageCostOfCapitalMeasurementInputMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7979,ifrs-full,WeightedAverageDurationOfDefinedBenefitObligation2019,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,xbrli:durationItemType,,xbrli:item,,duration,,true,,,,,
7980,ifrs-full,WeightedAverageExercisePriceOfOtherEquityInstrumentsExercisableInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfOtherEquityInstrumentsExercisableInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,instant,,true,,,,,
7981,ifrs-full,WeightedAverageExercisePriceOfOtherEquityInstrumentsExercisedOrVestedInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfOtherEquityInstrumentsExercisedOrVestedInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7982,ifrs-full,WeightedAverageExercisePriceOfOtherEquityInstrumentsExpiredInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfOtherEquityInstrumentsExpiredInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7983,ifrs-full,WeightedAverageExercisePriceOfOtherEquityInstrumentsForfeitedInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfOtherEquityInstrumentsForfeitedInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7984,ifrs-full,WeightedAverageExercisePriceOfOtherEquityInstrumentsGrantedInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfOtherEquityInstrumentsGrantedInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7985,ifrs-full,WeightedAverageExercisePriceOfOtherEquityInstrumentsOutstandingInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfOtherEquityInstrumentsOutstandingInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,instant,,true,,,,,
7986,ifrs-full,WeightedAverageExercisePriceOfShareOptionsExercisableInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsExercisableInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,instant,,true,,,,,
7987,ifrs-full,WeightedAverageExercisePriceOfShareOptionsExercisedInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsExercisedInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7988,ifrs-full,WeightedAverageExercisePriceOfShareOptionsExpiredInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsExpiredInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7989,ifrs-full,WeightedAverageExercisePriceOfShareOptionsForfeitedInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsForfeitedInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7990,ifrs-full,WeightedAverageExercisePriceOfShareOptionsGrantedInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsGrantedInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7991,ifrs-full,WeightedAverageExercisePriceOfShareOptionsInSharebasedPaymentArrangementExercisedDuringPeriodAtDateOfExercise2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsInSharebasedPaymentArrangementExercisedDuringPeriodAtDateOfExercise2019,num:perShareItemType,,xbrli:item,,duration,,true,,,,,
7992,ifrs-full,WeightedAverageExercisePriceOfShareOptionsOutstandingInSharebasedPaymentArrangement2019,ifrs-full_WeightedAverageExercisePriceOfShareOptionsOutstandingInSharebasedPaymentArrangement2019,num:perShareItemType,,xbrli:item,,instant,,true,,,,,
7993,ifrs-full,WeightedAverageFairValueAtMeasurementDateOtherEquityInstrumentsGranted,ifrs-full_WeightedAverageFairValueAtMeasurementDateOtherEquityInstrumentsGranted,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7994,ifrs-full,WeightedAverageFairValueAtMeasurementDateShareOptionsGranted,ifrs-full_WeightedAverageFairValueAtMeasurementDateShareOptionsGranted,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
7995,ifrs-full,WeightedAverageLesseesIncrementalBorrowingRateAppliedToLeaseLiabilitiesRecognisedAtDateOfInitialApplicationOfIFRS16,ifrs-full_WeightedAverageLesseesIncrementalBorrowingRateAppliedToLeaseLiabilitiesRecognisedAtDateOfInitialApplicationOfIFRS16,num:percentItemType,,xbrli:item,,instant,,true,,,,,
7996,ifrs-full,WeightedAverageMember,ifrs-full_WeightedAverageMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
7997,ifrs-full,WeightedAverageNumberOfInstrumentsUsedInCalculatingBasicEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinaryShares,ifrs-full_WeightedAverageNumberOfInstrumentsUsedInCalculatingBasicEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinaryShares,xbrli:sharesItemType,,xbrli:item,,duration,,true,,,,,
7998,ifrs-full,WeightedAverageNumberOfInstrumentsUsedInCalculatingDilutedEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinaryShares,ifrs-full_WeightedAverageNumberOfInstrumentsUsedInCalculatingDilutedEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinaryShares,xbrli:sharesItemType,,xbrli:item,,duration,,true,,,,,
7999,ifrs-full,WeightedAverageNumberOfParticipatingEquityInstrumentsOtherThanOrdinarySharesAbstract,ifrs-full_WeightedAverageNumberOfParticipatingEquityInstrumentsOtherThanOrdinarySharesAbstract,xbrli:stringItemType,,xbrli:item,,duration,true,true,,,,,
8000,ifrs-full,WeightedAverageRemainingContractualLifeOfOutstandingShareOptions2019,ifrs-full_WeightedAverageRemainingContractualLifeOfOutstandingShareOptions2019,xbrli:durationItemType,,xbrli:item,,duration,,true,,,,,
