LinkRole,http://dart.fss.or.kr/role/ifrs/dart_2024-06-30_role-D210000,,,,,,,,,
Definition,"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements",,,,,,,,,
prefix,name,label,depth,order,priority,weight,parent,arcrole,systemid,comment
dart,RevenueFromConstruction,공사수익,7,1.0 ,0,1.0 ,ifrs-full:RevenueFromConstructionContracts,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RevenueFromSaleOfGoodsRealEstate,분양매출(수익),7,2.0 ,0,1.0 ,ifrs-full:RevenueFromConstructionContracts,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RevenueContributionToConstruction,공사부담금수익,7,3.0 ,0,1.0 ,ifrs-full:RevenueFromConstructionContracts,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RevenueFromRoyalties,로열티수익(매출액),6,4.0 ,0,1.0 ,ifrs-full:Revenue,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RevenueFromInterest,이자수익(매출액),6,5.0 ,0,1.0 ,ifrs-full:Revenue,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RevenueFromDividends,배당수익(매출액),6,6.0 ,0,1.0 ,ifrs-full:Revenue,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RevenueGovernmentGrant,정부보조금수익(매출액),6,7.0 ,0,1.0 ,ifrs-full:Revenue,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,OtherRevenue,기타수익(매출액),6,8.0 ,0,1.0 ,ifrs-full:Revenue,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,InterestRevenueCalculatedUsingEffectiveInterestMethod,유효이자율법을 사용하여 계산한 이자수익,6,9.0 ,0,1.0 ,ifrs-full:Revenue,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CostOfSales,매출원가,5,2.0 ,0,-1.0 ,ifrs-full:GrossProfit,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoods,재화의 판매로 인한 수익(매출액)에 대한 매출원가,6,1.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsProduct,제품매출원가,7,1.0 ,0,1.0 ,dart:CostOfSalesFromSaleOfGoods,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CostOfMerchandiseSold,상품매출원가,7,2.0 ,0,1.0 ,dart:CostOfSalesFromSaleOfGoods,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsRawMaterial,원재료매출원가,7,3.0 ,0,1.0 ,dart:CostOfSalesFromSaleOfGoods,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsFishing,어획물매출원가,7,4.0 ,0,1.0 ,dart:CostOfSalesFromSaleOfGoods,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsTire,타이어매출원가,7,5.0 ,0,1.0 ,dart:CostOfSalesFromSaleOfGoods,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServices,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,6,2.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromServices,용역매출원가,7,1.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesGames,게임매출원가,7,2.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesEducationBusiness,교육사업매출원가,7,3.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesFinanceBusiness,금융업매출원가,7,4.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsGasRecharge,가스충전매출원가,7,5.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesBroadcastBusiness,방송사업원가,7,6.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesBroadcastProgram,방송프로그램 매출원가,7,7.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesDistribution,물류매출원가/유통매출원가,7,8.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesRental,임대매출원가/임대수익원가,7,9.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesProcession,임가공매출원가,7,10.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesMovieShow,영화상영원가,7,11.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsFood,외식사업매출원가,7,12.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesTransportation,운송매출원가,7,13.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesMaintenance,정비매출원가,7,14.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesCommission,수수료매출원가,7,15.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRenderingOfServicesEducationInstitute,학원매출원가,7,16.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfRevenueNaturalResourcesExploration,해외자원개발원가,7,17.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfRevenueHotelService,호텔매출원가,7,18.0 ,0,1.0 ,dart:CostOfSalesFromRenderingOfServices,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromConstructionContracts,건설계약으로 인한 수익(매출액)에 대한 매출원가,6,3.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromConstruction,공사매출원가,7,1.0 ,0,1.0 ,dart:CostOfSalesFromConstructionContracts,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromSaleOfGoodsRealEstate,분양매출원가,7,2.0 ,0,1.0 ,dart:CostOfSalesFromConstructionContracts,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromRoyalties,로열티수익(매출액)에 대한 매출원가,6,4.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromInterest,이자수익(매출액)에 대한 매출원가,6,5.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CostOfSalesFromDividends,배당수익(매출액)에 대한 매출원가,6,6.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,OtherCostOfSales,기타수익(매출액)에 대한 매출원가,6,7.0 ,0,1.0 ,ifrs-full:CostOfSales,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TotalSellingGeneralAdministrativeExpenses,판매비와관리비,4,2.0 ,0,-1.0 ,dart:OperatingIncomeLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SalariesWages,"급여, 판관비",5,1.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,BonusSellingGeneralAdministrativeExpenses,"상여, 판관비",5,2.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProvisionForSeveranceIndemnities,"퇴직급여, 판관비",5,3.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TerminationBenefits,"해고급여, 판관비",5,4.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,EmployeeBenefitsSellingGeneralAdministrativeExpenses,"복리후생비, 판관비",5,5.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,InsurancePremiumsSellingGeneralAdministrativeExpenses,"보험료, 판관비",5,6.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DepreciationExpenseSellingGeneralAdministrativeExpenses,"감가상각비, 판관비",5,7.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AmortisationExpenseSellingGeneralAdministrativeExpenses,"무형자산상각비, 판관비",5,8.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,BadDebtExpensesSellingGeneralAdministrativeExpenses,"대손상각비(대손충당금환입), 판관비",5,9.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CommissionsSellingGeneralAdministrativeExpenses,"지급수수료, 판관비",5,10.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdvertisingExpensesSellingGeneralAdministrativeExpenses,"광고선전비, 판관비",5,11.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TrainingExpensesSellingGeneralAdministrativeExpenses,"교육훈련비, 판관비",5,12.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,VehicleMaintenanceExpensesSellingGeneralAdministrativeExpenses,"차량유지비, 판관비",5,13.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PublicationExpensesSellingGeneralAdministrativeExpenses,"도서인쇄비, 판관비",5,14.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,EntertainmentExpensesSellingGeneralAdministrativeExpenses,"접대비, 판관비",5,15.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RentalExpensesSellingGeneralAdministrativeExpenses,"임차료, 판관비",5,16.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CommunicationExpensesSellingGeneralAdministrativeExpenses,"통신비, 판관비",5,17.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,FreightExpensesSellingGeneralAdministrativeExpenses,"운반비, 판관비",5,18.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TaxesDuesSellingGeneralAdministrativeExpenses,"세금과공과, 판관비",5,19.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SupplyExpensesSellingGeneralAdministrativeExpenses,"소모품비, 판관비",5,20.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,UtilityExpensesSellingGeneralAdministrativeExpenses,"수도광열비, 판관비",5,21.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RepairExpensesSellingGeneralAdministrativeExpenses,"수선비, 판관비",5,22.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,OrdinaryDevelopmentExpenseSellingGeneralAdministrativeExpenses,"경상개발비, 판관비",5,23.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TravelExpensesSellingGeneralAdministrativeExpenses,"여비교통비, 판관비",5,24.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AfterServiceExpensesSellingGeneralAdministrativeExpenses,"A/S비용, 판관비",5,25.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,BuildingMaintenanceExpensesSellingGeneralAdministrativeExpenses,"건물관리비, 판관비",5,26.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SamplesExpensesSellingGeneralAdministrativeExpenses,"견본품비, 판관비",5,27.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ContractCancellationExpensesSellingGeneralAdministrativeExpenses,"계약해지손실, 판관비",5,28.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PollutionControlExpensesSellingGeneralAdministrativeExpenses,"공해방지비, 판관비",5,29.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LeaseExpensesSellingGeneralAdministrativeExpenses,"리스료, 판관비",5,30.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ImpairmentLossRecoveryOfAccountsReceivablesSellingGeneralAdministrativeExpenses,"매출채권손상차손(환입), 판관비",5,31.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdministrativeExpensesForUnsoldHouseAndOfficeSellingGeneralAdministrativeExpenses,"미분양주택관리비, 판관비",5,32.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ReturnedGoodsExpensesSellingGeneralAdministrativeExpenses,"반품비용, 판관비",5,33.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,WarehouseExpensesSellingGeneralAdministrativeExpenses,"보관료, 판관비",5,34.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CompensationExpensesSellingGeneralAdministrativeExpenses,"보상비, 판관비",5,35.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,HouseAndOfficeSalesAgentExpensesSellingGeneralAdministrativeExpenses,"분양대행수수료, 판관비",5,36.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RecruitExpensesSellingGeneralAdministrativeExpenses,"사원모집비, 판관비",5,37.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,WorkersAccidentCompensationInsuranceExpensesSellingGeneralAdministrativeExpenses,"산재보험료, 판관비",5,38.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RevaluationLossOfBiologicalAssetSellingGeneralAdministrativeExpenses,"생물자산평가손실, 판관비",5,39.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LitigationExpensesSellingGeneralAdministrativeExpenses,"송무비, 판관비",5,40.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,OrderGettingExpensesSellingGeneralAdministrativeExpenses,"수주비, 판관비",5,41.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ExperimentalResearchExpensesSellingGeneralAdministrativeExpenses,"시험비, 판관비",5,42.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,EngagementExpensesSellingGeneralAdministrativeExpenses,"업무추진비, 판관비",5,43.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,OutsourcingExpensesSellingGeneralAdministrativeExpenses,"외주용역비, 판관비",5,44.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GasAndOilExpensesSellingGeneralAdministrativeExpenses,"유류비, 판관비",5,45.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ElectricPowerExpenseSellingGeneralAdministrativeExpenses,"전력비, 판관비",5,46.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ElectronicFacilitiesExpensesSellingGeneralAdministrativeExpenses,"전산비, 판관비",5,47.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,InvestmentPropertyDepreciationExpenseSellingGeneralAdministrativeExpenses,"투자부동산감가상각비, 판관비",5,48.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProductWarrantyExpensesRecoverySellingGeneralAdministrativeExpenses,"판매보증비, 판관비",5,49.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProductRepairExpensesSellingGeneralAdministrativeExpenses,"판매수리비, 판관비",5,50.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SalesPromotionExpensesSellingGeneralAdministrativeExpenses,"판매촉진비, 판관비",5,51.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PackingExpensesSellingGeneralAdministrativeExpenses,"포장비, 판관비",5,52.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ClothingExpensesSellingGeneralAdministrativeExpenses,"피복비, 판관비",5,53.0 ,0,1.0 ,dart:TotalSellingGeneralAdministrativeExpenses,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
